number,timestamp,gas_limit,gas_used,base_fee_per_gas,gas_free15,gas_free,gas_free15_sum,gas_free30_sum,base_fee15_per_gas,base_fee30_per_gas,gas_used15,gas_used30
15975932,"2022-11-15 14:08:23 UTC",30000000,15690683,17043640617,0,14309317,23322518764,149707513289,,,15690683,30000000
15975933,"2022-11-15 14:08:35 UTC",30000000,11069304,17141738557,3930696,18930696,23322518764,149693203972,,,15000000,30000000
15975934,"2022-11-15 14:08:47 UTC",30000000,11824738,16580247198,3175262,18175262,23318588068,149674273276,,,15000000,30000000
15975935,"2022-11-15 14:08:59 UTC",30000000,14379511,16141525291,620489,15620489,23315412806,149656098014,,,15000000,30000000
15975936,"2022-11-15 14:09:11 UTC",30000000,11521585,16058061634,3478415,18478415,23314792317,149640477525,,,15000000,30000000
15975937,"2022-11-15 14:09:23 UTC",30000000,16366619,15592589947,0,13633381,23311313902,149621999110,,,16366619,30000000
15975938,"2022-11-15 14:09:35 UTC",30000000,15034482,15770166027,0,14965518,23311313902,149608365729,,,15034482,30000000
15975939,"2022-11-15 14:09:47 UTC",30000000,9321823,15774697584,5678177,20678177,23311313902,149593400211,,,15000000,30000000
15975940,"2022-11-15 14:09:59 UTC",30000000,15143743,15028268209,0,14856257,23305635725,149572722034,,,15143743,30000000
15975941,"2022-11-15 14:10:11 UTC",30000000,11825167,15046269945,3174833,18174833,23305635725,149557865777,,,15000000,30000000
15975942,"2022-11-15 14:10:23 UTC",30000000,23636053,14648191659,0,6363947,23302460892,149539690944,,,23636053,30000000
15975943,"2022-11-15 14:10:35 UTC",30000000,10926409,15702379655,4073591,19073591,23302460892,149533326997,,,15000000,30000000
15975944,"2022-11-15 14:10:47 UTC",30000000,12745557,15169337385,2254443,17254443,23298387301,149514253406,,,15000000,30000000
15975945,"2022-11-15 14:10:59 UTC",30000000,14524795,14884350665,475205,15475205,23296132858,149496998963,,,15000000,30000000
15975946,"2022-11-15 14:11:11 UTC",30000000,11931731,14825408017,3068269,18068269,23295657653,149481523758,,,15000000,30000000
15975947,"2022-11-15 14:11:23 UTC",30000000,14275718,14446338519,724282,15724282,23292589384,149463455489,,,15000000,30000000
15975948,"2022-11-15 14:11:35 UTC",30000000,23791662,14359144995,0,6208338,23291865102,149447731207,,,23791662,30000000
15975949,"2022-11-15 14:11:47 UTC",30000000,14878749,15411151240,121251,15121251,23291865102,149441522869,,,15000000,30000000
15975950,"2022-11-15 14:11:59 UTC",30000000,12761589,15395579428,2238411,17238411,23291743851,149426401618,,,15000000,30000000
15975951,"2022-11-15 14:12:11 UTC",30000000,12587670,15108399142,2412330,17412330,23289505440,149409163207,,,15000000,30000000
15975952,"2022-11-15 14:12:23 UTC",30000000,13965638,14804678772,1034362,16034362,23287093110,149391750877,,,15000000,30000000
15975953,"2022-11-15 14:12:35 UTC",30000000,17316531,14677067130,0,12683469,23286058748,149375716515,,,17316531,30000000
15975954,"2022-11-15 14:12:47 UTC",30000000,13662380,14960399471,1337620,16337620,23286058748,149363033046,,,15000000,30000000
15975955,"2022-11-15 14:12:59 UTC",30000000,15401296,14793638392,0,14598704,23284721128,149346695426,,,15401296,30000000
15975956,"2022-11-15 14:13:11 UTC",30000000,13281328,14843110291,1718672,16718672,23284721128,149332096722,,,15000000,30000000
15975957,"2022-11-15 14:13:23 UTC",30000000,16962759,14630523308,0,13037241,23283002456,149315378050,,,16962759,30000000
15975958,"2022-11-15 14:13:35 UTC",30000000,13588728,14869824902,1411272,16411272,23283002456,149302340809,,,15000000,30000000
15975959,"2022-11-15 14:13:47 UTC",30000000,10502970,14694946840,4497030,19497030,23281591184,149285929537,,,15000000,30000000
15975960,"2022-11-15 14:13:59 UTC",30000000,19659759,14144250034,0,10340241,23277094154,149266432507,,,19659759,30000000
15975961,"2022-11-15 14:14:11 UTC",30000000,16678656,14693490003,0,13321344,23277094154,149256092266,,,16678656,30000000
15975962,"2022-11-15 14:14:23 UTC",30000000,28675915,14899034295,0,1324085,23277094154,149242770922,,,28675915,30000000
15975963,"2022-11-15 14:14:35 UTC",30000000,18925428,16597017016,0,11074572,23277094154,149241446837,,,18925428,30000000
15975964,"2022-11-15 14:14:47 UTC",30000000,13723335,17139936976,1276665,16276665,23277094154,149230372265,,,15000000,30000000
15975965,"2022-11-15 14:14:59 UTC",30000000,13253775,16957587330,1746225,16746225,23275817489,149214095600,,,15000000,30000000
15975966,"2022-11-15 14:15:11 UTC",30000000,17893109,16710822639,0,12106891,23274071264,149197349375,,,17893109,30000000
15975967,"2022-11-15 14:15:23 UTC",30000000,15963973,17113707900,0,14036027,23274071264,149185242484,,,15963973,30000000
15975968,"2022-11-15 14:15:35 UTC",30000000,14199236,17251184169,800764,15800764,23274071264,149171206457,,,15000000,30000000
15975969,"2022-11-15 14:15:47 UTC",30000000,21569834,17136066443,0,8430166,23273270500,149155405693,,,21569834,30000000
15975970,"2022-11-15 14:15:59 UTC",30000000,11281713,18074242375,3718287,18718287,23273270500,149146975527,,,15000000,30000000
15975971,"2022-11-15 14:16:11 UTC",30000000,13786107,17514198872,1213893,16213893,23269552213,149128257240,,,15000000,30000000
15975972,"2022-11-15 14:16:23 UTC",30000000,15825739,17337029177,0,14174261,23268338320,149112043347,,,15825739,30000000
15975973,"2022-11-15 14:16:35 UTC",30000000,13649524,17456328019,1350476,16350476,23268338320,149097869086,,,15000000,30000000
15975974,"2022-11-15 14:16:47 UTC",30000000,14170775,17259875086,829225,15829225,23266987844,149081518610,,,15000000,30000000
15975975,"2022-11-15 14:16:59 UTC",30000000,14242455,17140605754,757545,15757545,23266158619,149065689385,,,15000000,30000000
15975976,"2022-11-15 14:17:11 UTC",30000000,19049765,17032399253,0,10950235,23265401074,149049931840,,,19049765,30000000
15975977,"2022-11-15 14:17:23 UTC",30000000,15104474,17607209372,0,14895526,23265401074,149038981605,,,15104474,30000000
15975978,"2022-11-15 14:17:35 UTC",30000000,12392393,17622538501,2607607,17607607,23265401074,149024086079,,,15000000,30000000
15975979,"2022-11-15 14:17:47 UTC",30000000,11382414,17239599712,3617586,18617586,23262793467,149006478472,,,15000000,30000000
15975980,"2022-11-15 14:17:59 UTC",30000000,24925365,16719885258,0,5074635,23259175881,148987860886,,,24925365,30000000
15975981,"2022-11-15 14:18:11 UTC",30000000,14417435,18102809957,582565,15582565,23259175881,148982786251,,,15000000,30000000
15975982,"2022-11-15 14:18:23 UTC",30000000,19629108,18014926095,0,10370892,23258593316,148967203686,,,19629108,30000000
15975983,"2022-11-15 14:18:35 UTC",30000000,7188423,18709868082,7811577,22811577,23258593316,148956832794,,,15000000,30000000
15975984,"2022-11-15 14:18:47 UTC",30000000,16067884,17491921623,0,13932116,23250781739,148934021217,,,16067884,30000000
15975985,"2022-11-15 14:18:59 UTC",30000000,10747504,17647582816,4252496,19252496,23250781739,148920089101,,,15000000,30000000
15975986,"2022-11-15 14:19:11 UTC",30000000,9851957,17022197189,5148043,20148043,23246529243,148900836605,,,15000000,30000000
15975987,"2022-11-15 14:19:23 UTC",30000000,18349079,16291938830,0,11650921,23241381200,148880688562,,,18349079,30000000
15975988,"2022-11-15 14:19:35 UTC",30000000,11356270,16746630415,3643730,18643730,23241381200,148869037641,,,15000000,30000000
15975989,"2022-11-15 14:19:47 UTC",30000000,14225317,16238128752,774683,15774683,23237737470,148850393911,,,15000000,30000000
15975990,"2022-11-15 14:19:59 UTC",30000000,13862814,16133300400,1137186,16137186,23236962787,148834619228,,,15000000,30000000
15975991,"2022-11-15 14:20:11 UTC",30000000,16899081,15980412373,0,13100919,23235825601,148818482042,,,16899081,30000000
15975992,"2022-11-15 14:20:23 UTC",30000000,13660828,16233313185,1339172,16339172,23235825601,148805381123,,,15000000,30000000
15975993,"2022-11-15 14:20:35 UTC",30000000,17217517,16052153198,0,12782483,23234486429,148789041951,,,17217517,30000000
15975994,"2022-11-15 14:20:47 UTC",30000000,14890941,16348785886,109059,15109059,23234486429,148776259468,,,15000000,30000000
15975995,"2022-11-15 14:20:59 UTC",30000000,13107084,16333927701,1892916,16892916,23234377370,148761150409,,,15000000,30000000
15975996,"2022-11-15 14:21:11 UTC",30000000,20972866,16076271426,0,9027134,23232484454,148744257493,,,20972866,30000000
15975997,"2022-11-15 14:21:23 UTC",30000000,12509027,16876449884,2490973,17490973,23232484454,148735230359,,,15000000,30000000
15975998,"2022-11-15 14:21:35 UTC",30000000,14538911,16526126710,461089,15461089,23229993481,148717739386,,,15000000,30000000
15975999,"2022-11-15 14:21:47 UTC",30000000,16132812,16462626584,0,13867188,23229532392,148702278297,,,16132812,30000000
15976000,"2022-11-15 14:21:59 UTC",30000000,15191699,16618035425,0,14808301,23229532392,148688411109,,,15191699,30000000
15976001,"2022-11-15 14:22:11 UTC",30000000,19607164,16644582598,0,10392836,23229532392,148673602808,,,19607164,30000000
15976002,"2022-11-15 14:22:23 UTC",30000000,12048172,17283618612,2951828,17951828,23229532392,148663209972,,,15000000,30000000
15976003,"2022-11-15 14:22:35 UTC",30000000,11074328,16858466368,3925672,18925672,23226580564,148645258144,,,15000000,30000000
15976004,"2022-11-15 14:22:47 UTC",30000000,11717786,16306959624,3282214,18282214,23222654892,148626332472,,,15000000,30000000
15976005,"2022-11-15 14:22:59 UTC",30000000,17957581,15860935198,0,12042419,23219372678,148608050258,,,17957581,30000000
15976006,"2022-11-15 14:23:11 UTC",30000000,13487325,16251851869,1512675,16512675,23219372678,148596007839,,,15000000,30000000
15976007,"2022-11-15 14:23:23 UTC",30000000,22905693,16046987119,0,7094307,23217860003,148579495164,,,22905693,30000000
15976008,"2022-11-15 14:23:35 UTC",30000000,6949987,17104175066,8050013,23050013,23217860003,148572400857,,,15000000,30000000
15976009,"2022-11-15 14:23:47 UTC",30000000,14214731,15956768136,785269,15785269,23209809990,148549350844,,,15000000,30000000
15976010,"2022-11-15 14:23:59 UTC",30000000,11988622,15852348509,3011378,18011378,23209024721,148533565575,,,15000000,30000000
15976011,"2022-11-15 14:24:11 UTC",30000000,13515077,15454536730,1484923,16484923,23206013343,148515554197,,,15000000,30000000
15976012,"2022-11-15 14:24:23 UTC",30000000,21359352,15263296755,0,8640648,23204528420,148499069274,,,21359352,30000000
15976013,"2022-11-15 14:24:35 UTC",30000000,14183794,16072169061,816206,15816206,23204528420,148490428626,,,15000000,30000000
15976014,"2022-11-15 14:24:47 UTC",30000000,12916379,15962850721,2083621,17083621,23203712214,148474612420,,,15000000,30000000
15976015,"2022-11-15 14:24:59 UTC",30000000,17365002,15685679630,0,12634998,23201628593,148457528799,,,17365002,30000000
15976016,"2022-11-15 14:25:11 UTC",30000000,14890056,15994818494,109944,15109944,23201628593,148444893801,,,15000000,30000000
15976017,"2022-11-15 14:25:23 UTC",30000000,11426976,15980164042,3573024,18573024,23201518649,148429783857,,,15000000,30000000
15976018,"2022-11-15 14:25:35 UTC",30000000,2692333,15504351462,12307667,27307667,23197945625,148411210833,,,15000000,30000000
15976019,"2022-11-15 14:25:47 UTC",30000000,29975387,13914164839,0,24613,23185637958,148383903166,,,29975387,30000000
15976020,"2022-11-15 14:25:59 UTC",30000000,21168869,15650581532,0,8831131,23185637958,148383878553,,,21168869,30000000
15976021,"2022-11-15 14:26:11 UTC",30000000,14499696,16455134759,500304,15500304,23185637958,148375047422,,,15000000,30000000
15976022,"2022-11-15 14:26:23 UTC",30000000,2466396,16386530012,12533604,27533604,23185137654,148359547118,,,15000000,30000000
15976023,"2022-11-15 14:26:35 UTC",30000000,29991361,14675011028,0,8639,23172604050,148332013514,,,29991361,30000000
15976024,"2022-11-15 14:26:47 UTC",30000000,15757340,16508330927,0,14242660,23172604050,148332004875,,,15757340,30000000
15976025,"2022-11-15 14:26:59 UTC",30000000,15449338,16612517754,0,14550662,23172604050,148317762215,,,15449338,30000000
15976026,"2022-11-15 14:27:11 UTC",30000000,17589862,16674723049,0,12410138,23172604050,148303211553,,,17589862,30000000
15976027,"2022-11-15 14:27:23 UTC",30000000,13507209,17034599978,1492791,16492791,23172604050,148290801415,,,15000000,30000000
15976028,"2022-11-15 14:27:35 UTC",30000000,15377582,16822690832,0,14622418,23171111259,148274308624,,,15377582,30000000
15976029,"2022-11-15 14:27:47 UTC",30000000,9321297,16875623709,5678703,20678703,23171111259,148259686206,,,15000000,30000000
15976030,"2022-11-15 14:27:59 UTC",30000000,14876785,16077026585,123215,15123215,23165432556,148239007503,,,15000000,30000000
15976031,"2022-11-15 14:28:11 UTC",30000000,10454082,16060518829,4545918,19545918,23165309341,148223884288,,,15000000,30000000
15976032,"2022-11-15 14:28:23 UTC",30000000,24758066,15452103816,0,5241934,23160763423,148204338370,,,24758066,30000000
15976033,"2022-11-15 14:28:35 UTC",30000000,6719419,16708625889,8280581,23280581,23160763423,148199096436,,,15000000,30000000
15976034,"2022-11-15 14:28:47 UTC",30000000,19482049,15555649806,0,10517951,23152482842,148175815855,,,19482049,30000000
15976035,"2022-11-15 14:28:59 UTC",30000000,10800973,16136659678,4199027,19199027,23152482842,148165297904,,,15000000,30000000
15976036,"2022-11-15 14:29:11 UTC",30000000,18918075,15572007431,0,11081925,23148283815,148146098877,,,18918075,30000000
15976037,"2022-11-15 14:29:23 UTC",30000000,12045864,16080443206,2954136,17954136,23148283815,148135016952,,,15000000,30000000
15976038,"2022-11-15 14:29:35 UTC",30000000,22011899,15684578072,0,7988101,23145329679,148117062816,,,22011899,30000000
15976039,"2022-11-15 14:29:47 UTC",30000000,13878085,16601067049,1121915,16121915,23145329679,148109074715,,,15000000,30000000
15976040,"2022-11-15 14:29:59 UTC",30000000,14157907,16445858832,842093,15842093,23144207764,148092952800,,,15000000,30000000
15976041,"2022-11-15 14:30:11 UTC",30000000,23099103,16330450977,0,6900897,23143365671,148077110707,,,23099103,30000000
15976042,"2022-11-15 14:30:23 UTC",30000000,15717212,17432634347,0,14282788,23143365671,148070209810,,,15717212,30000000
15976043,"2022-11-15 14:30:35 UTC",30000000,16968504,17536825134,0,13031496,23143365671,148055927022,,,16968504,30000000
15976044,"2022-11-15 14:30:47 UTC",30000000,15202435,17824502720,0,14797565,23143365671,148042895526,,,15202435,30000000
15976045,"2022-11-15 14:30:59 UTC",30000000,14196515,17854571913,803485,15803485,23143365671,148028097961,,,15000000,30000000
15976046,"2022-11-15 14:31:11 UTC",30000000,17972004,17735022908,0,12027996,23142562186,148012294476,,,17972004,30000000
15976047,"2022-11-15 14:31:23 UTC",30000000,12669939,18174260899,2330061,17330061,23142562186,148000266480,,,15000000,30000000
15976048,"2022-11-15 14:31:35 UTC",30000000,12655363,17821368095,2344637,17344637,23140232125,147982936419,,,15000000,30000000
15976049,"2022-11-15 14:31:47 UTC",30000000,12778549,17473162770,2221451,17221451,23137887488,147965591782,,,15000000,30000000
15976050,"2022-11-15 14:31:59 UTC",30000000,12990405,17149697980,2009595,17009595,23135666037,147948370331,,,15000000,30000000
15976051,"2022-11-15 14:32:11 UTC",30000000,43111,16862498420,14956889,29956889,23133656442,147931360736,,,15000000,30000000
15976052,"2022-11-15 14:32:23 UTC",30000000,29986336,14760744111,0,13664,23118699553,147901403847,,,29986336,30000000
15976053,"2022-11-15 14:32:35 UTC",30000000,29525901,16604156368,0,474099,23118699553,147901390183,,,29525901,30000000
15976054,"2022-11-15 14:32:47 UTC",30000000,24264878,18614075797,0,5735122,23118699553,147900916084,,,24264878,30000000
15976055,"2022-11-15 14:32:59 UTC",30000000,24325563,20051218641,0,5674437,23118699553,147895180962,,,24325563,30000000
15976056,"2022-11-15 14:33:11 UTC",30000000,16294863,21609459496,0,13705137,23118699553,147889506525,,,16294863,30000000
15976057,"2022-11-15 14:33:23 UTC",30000000,13735346,21842636908,1264654,16264654,23118699553,147875801388,,,15000000,30000000
15976058,"2022-11-15 14:33:35 UTC",30000000,12705572,21612442091,2294428,17294428,23117434899,147859536734,,,15000000,30000000
15976059,"2022-11-15 14:33:47 UTC",30000000,14466671,21199207156,533329,15533329,23115140471,147842242306,,,15000000,30000000
15976060,"2022-11-15 14:33:59 UTC",30000000,11546902,21104989224,3453098,18453098,23114607142,147826708977,,,15000000,30000000
15976061,"2022-11-15 14:34:11 UTC",30000000,13047613,20497675924,1952387,16952387,23111154044,147808255879,,,15000000,30000000
15976062,"2022-11-15 14:34:23 UTC",30000000,11027299,20164180958,3972701,18972701,23109201657,147791303492,,,15000000,30000000
15976063,"2022-11-15 14:34:35 UTC",30000000,16791454,19496628776,0,13208546,23105228956,147772330791,,,16791454,30000000
15976064,"2022-11-15 14:34:47 UTC",30000000,13747880,19787689722,1252120,16252120,23105228956,147759122245,,,15000000,30000000
15976065,"2022-11-15 14:34:59 UTC",30000000,13267325,19581218372,1732675,16732675,23103976836,147742870125,,,15000000,30000000
15976066,"2022-11-15 14:35:11 UTC",30000000,14230229,19298485976,769771,15769771,23102244161,147726137450,,,15000000,30000000
