votes,gas,blocks15,blocks30,fee15,fee30
42632,65229688448,,,,
62329,95367359056,,,,
23068,35295516352,,,,
76613,117222793232,,,,
74260,113622552640,,,,
79335,121387627440,,,,
67298,102970247072,,,,
7103,10868044592,,,,
93962,143767873568,,,,
78407,119967728048,,,,
68137,104253970768,,,,
67166,102768278624,,,,
78888,120703688832,,,,
52141,79779067024,,,,
26199,40086146736,,,,
90779,138897679856,,,,
83804,128225483456,,,,
47131,72113446384,,,,
52813,80807270032,,,,
80113,122578017232,,,,
18602,28462250528,,,,
71012,108652904768,,,,
59587,91171923568,,,,
10132,15502608448,,,,
50537,77324844368,,,,
96554,147733799456,,,,
67386,103104892704,,,,
22107,33825124848,,,,
99664,152492298496,,,,
57829,88482071056,,,,
45479,69585780656,,,,
15564,23813916096,,,,
53483,81832412912,,,,
23963,36664923632,,,,
5263,8052726832,,,,
91582,140126321248,,,,
64163,98173496432,,,,
66355,101527396720,,,,
6578,10064760992,,,,
34754,53175844256,,,,
69013,105594306832,,,,
12700,19431812800,,,,
16769,25657643216,,,,
78550,120186527200,,,,
63300,96853051200,,,,
18708,28624437312,,,,
39189,59961678096,,,,
6690,10236128160,,,,
89846,137470130144,,,,
73182,111973143648,,,,
41025,62770875600,,,,
33687,51543265968,,,,
58132,88945680448,,,,
27869,42641353616,,,,
78076,119461276864,,,,
73782,112891182048,,,,
50100,76656206400,,,,
85643,131039271152,,,,
12655,19362959920,,,,
20189,30890462096,,,,
66501,101750786064,,,,
35422,54197927008,,,,
30133,46105418512,,,,
75264,115158736896,,,,
11674,17861967136,,,,
22481,34397368784,,,,
24339,37240227696,,,,
82190,125755960160,,,,
54849,83922480336,,,,
91457,139935063248,,,,
69260,105972232640,,,,
75413,115386716432,,,,
35305,54018909520,,,,
22862,34980323168,,,,
13173,20155533072,,,,
20332,31109261248,,,,
31328,47933844992,,,,
90172,137968931008,,,,
92024,140802609536,,,,
54687,83674609968,,,,
46682,71426447648,,,,
20603,31523908592,,,,
21996,33655287744,,,,
29893,45738203152,,,,
75700,115825844800,,,,
91496,139994735744,,,,
48949,74895102736,,,,
33225,50836376400,,,,
73406,112315877984,,,,
76677,117320717328,,,,
11317,17315734288,,,,
62480,95598398720,,,,
99129,151673714256,,,,
71600,109552582400,,,,
96607,147814892848,,,,
20378,31179644192,,,,
65749,100600177936,,,,
98129,150143650256,,,,
8220,12577126080,,,,
62536,95684082304,,,,
75252,115140376128,,,,
18626,28498972064,,,,
8167,12496032688,,,,
72983,111668660912,,,,
18698,28609136672,,,,
8404,12858657856,,,,
18875,28879958000,,,,
14252,21806472128,,,,
25670,39276742880,,,,
51894,79401141216,,,,
41676,63766947264,,,,
8908,13629810112,,,,
49382,75557620448,,,,
97806,149649439584,,,,
48863,74763517232,,,,
54545,83457340880,,,,
42442,64938976288,,,,
34011,52039006704,,,,
34643,53006007152,,,,
50104,76662326656,,,,
69443,106252234352,,,,
35649,54545251536,,,,
17882,27360604448,,,,
10948,16751140672,,,,
13727,21003188528,,,,
51183,78313265712,,,,
44398,67931781472,,,,
92150,140995397600,,,,
21533,32946868112,,,,
77510,118595260640,,,,
91373,139806537872,,,,
41561,63590989904,,,,
37887,57969534768,,,,
77943,119257778352,,,,
61087,93467019568,,,,
7175,10978209200,,,,
60707,92885595248,,,,
53873,82429137872,,,,
96779,148078063856,,,,
38481,58878392784,,,,
12536,19180882304,,,,
61764,94502872896,,,,
21678,33168727392,,,,
67735,103638885040,,,,
71412,109264930368,,,,
17474,26736338336,,,,
46993,71902297552,,,,
38075,58257186800,,,,
80207,122721843248,,,,
72282,110596086048,,,,
75261,115154146704,,,,
42280,64691105920,,,,
32260,49359864640,,,,
69295,106025784880,,,,
49254,75361772256,,,,
22225,34005672400,,,,
83561,127853677904,,,,
51737,79160921168,,,,
12139,18573446896,,,,
99938,152911536032,,,,
40566,62068576224,,,,
93217,142627975888,,,,
60969,93286472016,,,,
50872,77837415808,,,,
22772,34842617408,,,,
21182,32409815648,,,,
34170,52282286880,,,,
27000,41311728000,,,,
68437,104712989968,,,,
59144,90494105216,,,,
90971,139191452144,,,,
11422,17476391008,,,,
75468,115470869952,,,,
43273,66210459472,,,,
5233,8006824912,,,,
77511,118596790704,,,,
24861,38038921104,,,,
36041,55145036624,,,,
68682,105087855648,,,,
68792,105256162688,,,,
90476,138434070464,,,,
60583,92695867312,,,,
33516,51281625024,,,,
41115,62908581360,,,,
20987,32111453168,,,,
53724,82201158336,,,,
29295,44823224880,,,,
22927,35079777328,,,,
25171,38513240944,,,,
92424,141414635136,,,,
56144,85903913216,,,,
76528,117092737792,,,,
48972,74930294208,,,,
78341,119866743824,,,,
17383,26597102512,,,,
12181,18637709584,,,,
51883,79384310512,,,,
78306,119813191584,,,,
61907,94721672048,,,,
80666,123424142624,,,,
86918,132990102752,,,,
87026,133155349664,,,,
49344,75499478016,,,,
87948,134566068672,,,,
97496,149175119744,,,,
67671,103540960944,,,,
31641,48412755024,,,,
61304,93799043456,,,,
46839,71666667696,,,,
42874,65599963936,,,,
45661,69864252304,,,,
11978,18327106592,,,,
12252,18746344128,,,,
54802,83850567328,,,,
10126,15493428064,,,,
21329,32634735056,,,,
63872,97728247808,,,,
39332,60180477248,,,,
66691,102041498224,,,,
86410,132212830240,,,,
60825,93066142800,,,,
25397,38859035408,,,,
31775,48617783600,,,,
59124,90463503936,,,,
51782,79229774048,,,,
95103,145513676592,,,,
19756,30227944384,,,,
55831,85425003184,,,,
26968,41262765952,,,,
67276,102936585664,,,,
39267,60081023088,,,,
11530,17641637920,,,,
88436,135312739904,,,,
96061,146979477904,,,,
30259,46298206576,,,,
58749,89889729936,,,,
32809,50199869776,,,,
23045,35260324880,,,,
75477,115484640528,,,,
94633,144794546512,,,,
62074,94977192736,,,,
20945,32047190480,,,,
47624,72867767936,,,,
79216,121205549824,,,,
74949,114676766736,,,,
5690,8706064160,,,,
23465,35902951760,,,,
78264,119748928896,,,,
98215,150275235760,,,,
33156,50730801984,,,,
96673,147915877072,,,,
10231,15654084784,,,,
19270,29484333280,,,,
39781,60867475984,,,,
19743,30208053552,,,,
25044,38318922816,,,,
82232,125820222848,,,,
24200,37027548800,,,,
42334,64773729376,,,,
39968,61153597952,,,,
36697,56148758608,,,,
36980,56581766720,,,,
98786,151148902304,,,,
36110,55250611040,,,,
69629,106536826256,,,,
42397,64870123408,,,,
18782,28737662048,,,,
18367,28102685488,,,,
22588,34561085632,,,,
90988,139217463232,,,,
36165,55334764560,,,,
49916,76374674624,,,,
51211,78356107504,,,,
60029,91848211856,,,,
20531,31413743984,,,,
52887,80920494768,,,,
77281,118244875984,,,,
32525,49765331600,,,,
34622,52973875808,,,,
58966,90221753824,,,,
63125,96585290000,,,,
6767,10353943088,,,,
62003,94868558192,,,,
94443,144503834352,,,,
91178,139508175392,,,,
81537,124756828368,,,,
29876,45712192064,,,,
75804,115984971456,,,,
71275,109055311600,,,,
23473,35915192272,,,,
57092,87354413888,,,,
20917,32004348688,,,,
75232,115109774848,,,,
29820,45626508480,,,,
77972,119302150208,,,,
15804,24181131456,,,,
76095,116430220080,,,,
36831,56353787184,,,,
44008,67335056512,,,,
36129,55279682256,,,,
81216,124265677824,,,,
76428,116939731392,,,,
70376,107679784064,,,,
27484,42052278976,,,,
47230,72264922720,,,,
66810,102223575840,,,,
93716,143391477824,,,,
14977,22915768528,,,,
99568,152345412352,,,,
9048,13844019072,,,,
73315,112176642160,,,,
96757,148044402448,,,,
26742,40916971488,,,,
13103,20048428592,,,,
90145,137927619280,,,,
33734,51615178976,,,,
46889,71743170896,,,,
53902,82473509728,,,,
20845,31894184080,,,,
19956,30533957184,,,,
11789,18037924496,,,,
95662,146368982368,,,,
36866,56407339424,,,,
81047,124007097008,,,,
97784,149615778176,,,,
78480,120079422720,,,,
22765,34831906960,,,,
67970,103998450080,,,,
16222,24820698208,,,,
57693,88273982352,,,,
55776,85340849664,,,,
73608,112624950912,,,,
79681,121917029584,,,,
70760,108267328640,,,,
76289,116727052496,,,,
70619,108051589616,,,,
29056,44457539584,,,,
57081,87337583184,,,,
25782,39448110048,,,,
92271,141180535344,,,,
25230,38603514720,,,,
53903,82475039792,,,,
37317,57097398288,,,,
62316,95347468224,,,,
52897,80935795408,,,,
8778,13430901792,,,,
12148,18587217472,,,,
40487,61947701168,,,,
30687,46953073968,,,,
13603,20813460592,,,,
45813,70096822032,,,,
49950,76426696800,,,,
7576,11591764864,,,,
34637,52996826768,,,,
87091,133254803824,,,,
58688,89796396032,,,,
83362,127549195168,,,,
87730,134232514720,,,,
17661,27022460304,,,,
22673,34691141072,,,,
14657,22426148048,,,,
91317,139720854288,,,,
14334,21931937376,,,,
22926,35078247264,,,,
88395,135250007280,,,,
5600,8568358400,,,,
97419,149057304816,,,,
17950,27464648800,,,,
52243,79935133552,,,,
35134,53757268576,,,,
49210,75294449440,,,,
82694,126527112416,,,,
26357,40327896848,,,,
58589,89644919696,,,,
7873,12046193872,,,,
53537,81915036368,,,,
85906,131441677984,,,,
98063,150042666032,,,,
15729,24066376656,,,,
73131,111895110384,,,,
68653,105043483792,,,,
84054,128607999456,,,,
89556,137026411584,,,,
32957,50426319248,,,,
6985,10687497040,,,,
83887,128352478768,,,,
50660,77513042240,,,,
7037,10767060368,,,,
62059,94954241776,,,,
84292,128972154688,,,,
98445,150627150480,,,,
32627,49921398128,,,,
57975,88705460400,,,,
22396,34267313344,,,,
52051,79641361264,,,,
49788,76178826432,,,,
66756,102140952384,,,,
13997,21416305808,,,,
95660,146365922240,,,,
61928,94753803392,,,,
41782,63929134048,,,,
77935,119245537840,,,,
52109,79730104976,,,,
86111,131755341104,,,,
32305,49428717520,,,,
71261,109033890704,,,,
67717,103611343888,,,,
17369,26575681616,,,,
54245,82998321680,,,,
97238,148780363232,,,,
81517,124726227088,,,,
64834,99200169376,,,,
72077,110282422928,,,,
50958,77969001312,,,,
92099,140917364336,,,,
46711,71470819504,,,,
16786,25683654304,,,,
48948,74893572672,,,,
61504,94105056256,,,,
44484,68063366976,,,,
63240,96761247360,,,,
81256,124326880384,,,,
12852,19664382528,,,,
36348,55614766272,,,,
80643,123388951152,,,,
49379,75553030256,,,,
90606,138632978784,,,,
29352,44910438528,,,,
17388,26604752832,,,,
72849,111463632336,,,,
76796,117502794944,,,,
70119,107286557616,,,,
25878,39594996192,,,,
88471,135366292144,,,,
5663,8664752432,,,,
59597,91187224208,,,,
46989,71896177296,,,,
35333,54061751312,,,,
22720,34763054080,,,,
38852,59446046528,,,,
43023,65827943472,,,,
56903,87065231792,,,,
12448,19046236672,,,,
14028,21463737792,,,,
14176,21690187264,,,,
43455,66488931120,,,,
8707,13322267248,,,,
7471,11431108144,,,,
60290,92247558560,,,,
45425,69503157200,,,,
87281,133545515984,,,,
39468,60388565952,,,,
27367,41873261488,,,,
59767,91447335088,,,,
91670,140260966880,,,,
88877,135987498128,,,,
90892,139070577088,,,,
65325,99951430800,,,,
7083,10837443312,,,,
99190,151767048160,,,,
53949,82545422736,,,,
44400,67934841600,,,,
55045,84222372880,,,,
84049,128600349136,,,,
78393,119946307152,,,,
30356,46446622784,,,,
7238,11074603232,,,,
77338,118332089632,,,,
6047,9252297008,,,,
87332,133623549248,,,,
16085,24611079440,,,,
69331,106080867184,,,,
21185,32414405840,,,,
16579,25366931056,,,,
55565,85018006160,,,,
75846,116049234144,,,,
19548,29909691072,,,,
47118,72093555552,,,,
74135,113431294640,,,,
91646,140224245344,,,,
61908,94723202112,,,,
89605,137101384720,,,,
96347,147417076208,,,,
92255,141156054320,,,,
95181,145633021584,,,,
24266,37128533024,,,,
55076,84269804864,,,,
92607,141694636848,,,,
16677,25516877328,,,,
72526,110969421664,,,,
27663,42326160432,,,,
67279,102941175856,,,,
28094,42985618016,,,,
90192,137999532288,,,,
21241,32500089424,,,,
15410,23578286240,,,,
49299,75430625136,,,,
80242,122775395488,,,,
27576,42193044864,,,,
10161,15546980304,,,,
91657,140241076048,,,,
67500,103279320000,,,,
58274,89162949536,,,,
88547,135482577008,,,,
98905,151330979920,,,,
65662,100467062368,,,,
8027,12281823728,,,,
28494,43597643616,,,,
26628,40742544192,,,,
72190,110455320160,,,,
66651,101980295664,,,,
54767,83797015088,,,,
8436,12907619904,,,,
44290,67766534560,,,,
22562,34521303968,,,,
99052,151555899328,,,,
53569,81963998416,,,,
31094,47575810016,,,,
42054,64345311456,,,,
54560,83480291840,,,,
67716,103609813824,,,,
10932,16726659648,,,,
53791,82303672624,,,,
55868,85481615552,,,,
15615,23891949360,,,,
91242,139606099488,,,,
73104,111853798656,,,,
70191,107396722224,,,,
21132,32333312448,,,,
61864,94655879296,,,,
12939,19797498096,,,,
14541,22248660624,,,,
17000,26011088000,,,,
51054,78115887456,,,,
33529,51301515856,,,,
46186,70667535904,,,,
44188,67610468032,,,,
61305,93800573520,,,,
27381,41894682384,,,,
73197,111996094608,,,,
85489,130803641296,,,,
12998,19887771872,,,,
27672,42339931008,,,,
60659,92812152176,,,,
51813,79277206032,,,,
75881,116102786384,,,,
43469,66510352016,,,,
75407,115377536048,,,,
19223,29412420272,,,,
67725,103623584400,,,,
61999,94862437936,,,,
52165,79815788560,,,,
43269,66204339216,,,,
51333,78542775312,,,,
13116,20068319424,,,,
17431,26670545584,,,,
18563,28402578032,,,,
41312,63210003968,,,,
11517,17621747088,,,,
80791,123615400624,,,,
19941,30511006224,,,,
72278,110589965792,,,,
84913,129922324432,,,,
60326,92302640864,,,,
44134,67527844576,,,,
84904,129908553856,,,,
29280,44800273920,,,,
39068,59776540352,,,,
9130,13969484320,,,,
40459,61904859376,,,,
63365,96952505360,,,,
93430,142953879520,,,,
20079,30722155056,,,,
94789,145033236496,,,,
53985,82600505040,,,,
70893,108470827152,,,,
68392,104644137088,,,,
17525,26814371600,,,,
24959,38188867376,,,,
72480,110899038720,,,,
59033,90324268112,,,,
47895,73282415280,,,,
31339,47950675696,,,,
81085,124065239440,,,,
10284,15735178176,,,,
64321,98415246544,,,,
27220,41648342080,,,,
30513,46686842832,,,,
74671,114251408944,,,,
21233,32487848912,,,,
49999,76501669936,,,,
67762,103680196768,,,,
8222,12580186208,,,,
71142,108851813088,,,,
92321,141257038544,,,,
95170,145616190880,,,,
15122,23137627808,,,,
90083,137832755312,,,,
16299,24938513136,,,,
37782,57808878048,,,,
52931,80987817584,,,,
11005,16838354320,,,,
24709,37806351376,,,,
60116,91981327424,,,,
27967,42791299888,,,,
42707,65344443248,,,,
24612,37657935168,,,,
96825,148148446800,,,,
47487,72658149168,,,,
10974,16790922336,,,,
31742,48567291488,,,,
18047,27613065008,,,,
9161,14016916304,,,,
60900,93180897600,,,,
25362,38805483168,,,,
17226,26356882464,,,,
43840,67078005760,,,,
99402,152091421728,,,,
39217,60004519888,,,,
41294,63182462816,,,,
17836,27290221504,,,,
45313,69331790032,,,,
58162,88991582368,,,,
49539,75797840496,,,,
87267,133524095088,,,,
39900,61049553600,,,,
47516,72702521024,,,,
31561,48290349904,,,,
51304,78498403456,,,,
43277,66216579728,,,,
69793,106787756752,,,,
55154,84389149856,,,,
98078,150065616992,,,,
96507,147661886448,,,,
78477,120074832528,,,,
74240,113591951360,,,,
63699,97463546736,,,,
97497,149176649808,,,,
61615,94274893360,,,,
27989,42824961296,,,,
16183,24761025712,,,,
22997,35186881808,,,,
82474,126190498336,,,,
26591,40685931824,,,,
51145,78255123280,,,,
17236,26372183104,,,,
95090,145493785760,,,,
9100,13923582400,,,,
80155,122642279920,,,,
63114,96568459296,,,,
78397,119952427408,,,,
70771,108284159344,,,,
28451,43531850864,,,,
18754,28694820256,,,,
67821,103770470544,,,,
90247,138083685808,,,,
82003,125469838192,,,,
43710,66879097440,,,,
50712,77592605568,,,,
67272,102930465408,,,,
42269,64674275216,,,,
41095,62877980080,,,,
20151,30832319664,,,,
26010,39796964640,,,,
80188,122692772032,,,,
13633,20859362512,,,,
5348,8182782272,,,,
53969,82576024016,,,,
39638,60648676832,,,,
12168,18617818752,,,,
67664,103530250496,,,,
56259,86079870576,,,,
85359,130604732976,,,,
15751,24100038064,,,,
52700,80634372800,,,,
40721,62305736144,,,,
99632,152443336448,,,,
72612,111101007168,,,,
88173,134910333072,,,,
56938,87118784032,,,,
76355,116828036720,,,,
44733,68444352912,,,,
70243,107476285552,,,,
14769,22597515216,,,,
89705,137254391120,,,,
72792,111376418688,,,,
82994,126986131616,,,,
43876,67133088064,,,,
32869,50291673616,,,,
16674,25512287136,,,,
65825,100716462800,,,,
45939,70289610096,,,,
15909,24341788176,,,,
49333,75482647312,,,,
72784,111364178176,,,,
52264,79967264896,,,,
14478,22152266592,,,,
12551,19203833264,,,,
77407,118437664048,,,,
95052,145435643328,,,,
89653,137174827792,,,,
92691,141823162224,,,,
85809,131293261776,,,,
38701,59215006864,,,,
7786,11913078304,,,,
80224,122747854336,,,,
9718,14869161952,,,,
99113,151649233232,,,,
10272,15716817408,,,,
59440,90947004160,,,,
43899,67168279536,,,,
72951,111619698864,,,,
84257,128918602448,,,,
21391,32729599024,,,,
53191,81385634224,,,,
83073,127107006672,,,,
73911,113088560304,,,,
53717,82190447888,,,,
93468,143012021952,,,,
81580,124822621120,,,,
42170,64522798880,,,,
12376,18936072064,,,,
90557,138558005648,,,,
76650,117279405600,,,,
86988,133097207232,,,,
93732,143415958848,,,,
86979,133083436656,,,,
18180,27816563520,,,,
50646,77491621344,,,,
43727,66905108528,,,,
6273,9598091472,,,,
34747,53165133808,,,,
20477,31331120528,,,,
73158,111936422112,,,,
6722,10285090208,,,,
43902,67172869728,,,,
82540,126291482560,,,,
78598,120259970272,,,,
17717,27108143888,,,,
83215,127324275760,,,,
37698,57680352672,,,,
59674,91305039136,,,,
46922,71793663008,,,,
15786,24153590304,,,,
35613,54490169232,,,,
65601,100373728464,,,,
74844,114516110016,,,,
63636,97367152704,,,,
90614,138645219296,,,,
51627,78992614128,,,,
24920,38129194880,,,,
57496,87972559744,,,,
61011,93350734704,,,,
63618,97339611552,,,,
42992,65780511488,,,,
52701,80635902864,,,,
79981,122376048784,,,,
27632,42278728448,,,,
23173,35456173072,,,,
21858,33444138912,,,,
27023,41346919472,,,,
44106,67485002784,,,,
22128,33857256192,,,,
75955,116216011120,,,,
73059,111784945776,,,,
85457,130754679248,,,,
51229,78383648656,,,,
22125,33852666000,,,,
58350,89279234400,,,,
68797,105263813008,,,,
51045,78102116880,,,,
49749,76119153936,,,,
15758,24110748512,,,,
34087,52155291568,,,,
88269,135057219216,,,,
44103,67480412592,,,,
67441,103189046224,,,,
92267,141174415088,,,,
13819,21143954416,,,,
79327,121375386928,,,,
19734,30194282976,,,,
8621,13190681744,,,,
72503,110934230192,,,,
83183,127275313712,,,,
73118,111875219552,,,,
44684,68369379776,,,,
90100,137858766400,,,,
40631,62168030384,,,,
89370,136741819680,,,,
60353,92343952592,,,,
25858,39564394912,,,,
14953,22879046992,,,,
7679,11749361456,,,,
24182,37000007648,,,,
84177,128796197328,,,,
56994,87204467616,,,,
14942,22862216288,,,,
57713,88304583632,,,,
38304,58607571456,,,,
39589,60573703696,,,,
66991,102500517424,,,,
27075,41426482800,,,,
36276,55504601664,,,,
62997,96389441808,,,,
65760,100617008640,,,,
49898,76347133472,,,,
66781,102179203984,,,,
72390,110761332960,,,,
22778,34851797792,,,,
76015,116307814960,,,,
85250,130437956000,,,,
43603,66715380592,,,,
39668,60694578752,,,,
84530,129336309920,,,,
73751,112843750064,,,,
16367,25042557488,,,,
49295,75424504880,,,,
17509,26789890576,,,,
29482,45109346848,,,,
15311,23426809904,,,,
59138,90484924832,,,,
13814,21136304096,,,,
14429,22077293456,,,,
24242,37091811488,,,,
42584,65156245376,,,,
63234,96752066976,,,,
5444,8329668416,,,,
28364,43398735296,,,,
39913,61069444432,,,,
95343,145880891952,,,,
41492,63485415488,,,,
69573,106451142672,,,,
19558,29924991712,,,,
51420,78675890880,,,,
66913,102381172432,,,,
73939,113131402096,,,,
77623,118768157872,,,,
49859,76287460976,,,,
38016,58166913024,,,,
39821,60928678544,,,,
23855,36499676720,,,,
58165,88996172560,,,,
18245,27916017680,,,,
8320,12730132480,,,,
97831,149687691184,,,,
97262,148817084768,,,,
17390,26607812960,,,,
99099,151627812336,,,,
53249,81474377936,,,,
73186,111979263904,,,,
55823,85412762672,,,,
55067,84256034288,,,,
81213,124261087632,,,,
57585,88108735440,,,,
9436,14437683904,,,,
